Objective1,Objective2,Objective3
51,1725.2558179491937,3966.296823823018
54,1724.422911124515,3769.364850759576
28,1755.176539490544,2353.976285349216
25,1781.4031666778567,2633.443864839933
25,1772.8525708219022,3398.4412277346632
26,1757.7111059256454,2417.831929524393
48,1729.3146997679041,3536.6055949373444
25,1777.4181890475074,3034.4111984028796
45,1733.4703604152103,3267.1586287966256
51,1725.4453959354266,3841.4061060320223
37,1740.5715641205165,2760.316656571112
45,1734.7627895851904,3193.875851976315
29,1753.0442861672461,2420.599651436822
42,1734.4587513237138,3465.1617598454227
32,1748.901500416341,2660.5692256018465
52,1728.2170649262248,3579.2760337846667
40,1738.3428022755393,2824.109698297418
34,1743.9398440154848,2576.487126487718
41,1735.9651974296619,2889.446200313841
31,1750.3717894932806,2612.434919380588
35,1743.3489440471742,2600.7698943169376
33,1745.5536973830688,2576.5572091855324
53,1725.4083132847281,3678.3341457834576
37,1739.3712946113753,2841.150142824643
28,1754.2852451887427,2386.520366551855
41,1737.6626960307572,2843.544886538007
54,1725.2155684351515,3699.873679568237
