Iteration, HV Value
1,0.6271458357619047
2,0.628071900987578
3,0.6285069893387245
4,0.6371508908366916
5,0.6371508908366916
6,0.6371565213232318
7,0.6371787608170767
8,0.6371856784075532
9,0.6371892055729904
10,0.6372044120924477
11,0.6372085570963982
12,0.6378823705888996
13,0.6378946320603125
14,0.6378947761209067
15,0.6378977292945792
16,0.6378977400511673
17,0.637993256446166
18,0.637993832905393
19,0.6379968142785855
20,0.6380024715772676
21,0.6380059535363163
22,0.6385831260213677
23,0.6385831589927476
24,0.6385832031085876
25,0.6387627171827147
26,0.6390055563978904
27,0.6390055822408546
28,0.6390058782710805
29,0.63900665993005
30,0.6390334098929237
31,0.6390340179131281
32,0.6390340179131281
33,0.6390340204291184
34,0.6390340204352646
35,0.6390340207329535
36,0.6390340207329535
37,0.6390350091900547
38,0.6390372758653975
39,0.6390372758653975
40,0.6390383007668707
41,0.6390384384476346
42,0.6390385103858848
43,0.6390386041595281
44,0.6390386041595281
45,0.6390390155333173
46,0.6390395166394486
47,0.6390395166394486
48,0.6390408897667158
49,0.6390408897667158
50,0.6390408897667158
51,0.6390415699404938
52,0.6390415949123652
53,0.639041704370123
54,0.6390417045668034
55,0.6390417046254825
56,0.6390417046254825
57,0.6390421243324383
58,0.6390421243324383
59,0.6390423847190887
60,0.639043006090186
61,0.6390442782206834
62,0.6390449000368886
63,0.6390449000368886
64,0.6390454355750914
65,0.6390456352212823
66,0.6390506754880331
67,0.6390512632016262
68,0.6390512632016262
69,0.641430302977341
70,0.6416465753584267
71,0.6422950304755759
72,0.6422950357765713
73,0.6422950357765713
74,0.6466186388294938
75,0.6466186401797849
76,0.64695244208973
77,0.6469596836348965
78,0.6469628354020794
79,0.646964294553747
80,0.646964294553747
81,0.6469653692040415
