Objective1,Objective2,Objective3
25,775.99988249855,1918.4063093862994
27,752.2647354402316,1881.7471197482016
43,711.5103330864683,2942.034194237284
25,768.8544193713939,2105.0236790685112
28,745.3239775034144,1932.9774061951334
40,720.0127481882251,2698.2483002756344
34,723.0004363420837,2484.5276304015547
35,729.5234072424375,2277.9557917869615
31,736.764584799087,2035.4857780170314
26,754.998809736802,1886.0619481523481
42,713.4888921266779,2819.6723012404955
33,733.5001601750815,2202.494867491894
40,718.5049030943417,2777.4628321689024
39,719.7612291253484,2746.6786741668075
38,720.6130092463496,2448.333476190064
32,728.9080263488624,2354.8855091792575
42,712.8142758763237,2862.3095658514935
27,747.9296767048603,1896.2842839235864
34,730.8473202589751,2243.7865886458567
33,726.8158881449408,2394.563659551126
32,733.8596950016525,2095.0790538189476
37,721.9730656352145,2413.6927996553795
30,739.2060688888333,1995.5216302940883
30,739.2060688888333,1995.5216302940883
25,773.7496954195784,2102.6708342961847
26,754.998809736802,1886.0619481523481
30,739.2060688888333,1995.5216302940883
33,724.5681655300592,2411.3585837763576
37,721.9730656352145,2413.6927996553795
25,775.99988249855,1918.4063093862994
25,775.99988249855,1918.4063093862994
