Objective1,Objective2,Objective3
25,734.5663679030948,1754.0985813150191
25,744.5982434021996,1732.5357792433679
33,706.3875992824446,2314.351668727211
34,708.2711355639619,2119.091118501914
28,723.3648765833337,1847.7453786609958
32,712.0267727251968,2000.7123264029517
29,718.8872446787457,1906.5576892839356
30,716.2556266309399,1925.844873070264
32,710.9415085853174,2076.232945368122
33,707.2305573373114,2221.2297160922676
25,738.5068088296364,1750.7776012258278
31,713.5199624945485,1960.8487121931562
27,724.9170808458892,1774.7236177115615
31,714.6769965652272,1939.309580539293
33,708.8838377667553,2089.008282888729
29,718.1524289008745,1916.9608309228283
32,709.6347154122393,2183.3807349023245
26,729.5394854543246,1755.7620648544905
27,725.698825225692,1772.20371441637
32,709.4319106281406,2276.671008875256
26,729.6157056400124,1749.5582979462677
26,727.1162306866357,1823.329185649077
26,727.1977047095462,1821.329185649077
33,708.2684960214871,2123.8051686186673
25,737.5681714789378,1752.4899590194452
26,727.1162306866357,1823.329185649077
