Objective1,Objective2,Objective3
25,651.2188913519501,1964.5910017496165
26,623.1254885777155,1893.759560555563
25,651.6964084417943,1963.2772932506318
33,601.2630520085931,2457.6802055261637
25,649.57582339449,1996.9104410274126
29,609.2673144441737,2088.1664983540863
30,605.9695779636621,2305.0606161227997
32,607.7050485967123,2029.1270789527136
26,621.1315207934844,1932.404394876264
31,602.7710555578274,2332.3874275610538
27,616.8518797459966,1908.7111927575597
31,602.7710555578274,2332.3874275610538
30,610.4943146442279,1981.91169274004
31,609.0990529544193,2009.720108161899
28,613.4600794637742,1934.1618513844928
27,616.0101583838862,1940.391624666488
28,612.6046115968311,1966.521242979245
29,611.9334399277772,1954.3403268176748
30,605.9695779636621,2305.0606161227997
28,612.2186994825527,2064.6249191237607
27,618.4118871762673,1895.6152167153036
27,616.0101583838862,1940.391624666488
30,605.9695779636621,2305.0606161227997
27,618.4118871762673,1895.6152167153036
27,618.4118871762673,1895.6152167153036
29,611.9334399277772,1954.3403268176748
