Objective1,Objective2,Objective3
25,758.9423501308888,2045.9943079286943
39,698.0544286436115,2961.0071573419905
28,717.8491128632944,1882.6423123612856
25,746.4768414992524,2564.499257358813
37,698.9208258556334,2885.4482825271534
26,725.4122180176435,1890.7782270060982
25,750.2292298944556,2113.5670728405303
35,700.2122515124762,2660.22489882249
33,703.8144446250158,2320.700479592861
31,708.6137063606279,1969.724485900498
25,747.563717247836,2551.3246003493637
30,710.9652430046688,1943.3020172730053
29,712.8697325186214,1907.446490714062
36,698.9846278488156,2630.58256114823
38,698.3627969956564,2905.8118466149353
34,702.7356813911302,2229.4417389693385
27,721.0923910942007,1888.3440664403995
28,715.818806567105,1932.2276358945498
33,705.9540280780346,2142.027889606522
26,724.6328916218149,1920.3368787401562
27,718.8122704281104,1903.106934417867
32,705.6625428308635,2285.115691429693
34,701.1715036376988,2633.1816940917524
32,705.6625428308635,2285.115691429693
32,706.2646415788039,2178.8756547310045
35,700.6326258769483,2560.670433569126
26,724.6328916218149,1920.3368787401562
33,703.8144446250158,2320.700479592861
