Objective1,Objective2,Objective3
26,526.2062490081505,3784.770091479096
25,512.4981770642836,3883.358674880782
26,525.6939985470303,3793.8381513678237
25,510.4807408155694,3884.0174589177795
24,526.189094598965,3796.1872886119636
25,515.9493259971301,3851.8233307237374
25,507.5553699808212,3884.5599298927564
26,528.3409573927014,3777.4955078980724
24,526.5561299014252,3796.0879249858613
25,510.4807408155694,3884.0174589177795
26,529.5116428033391,3775.768203093017
25,502.7963658293902,3890.073656687341
25,510.4807408155694,3884.0174589177795
24,517.8321625947679,3799.183367805522
