Objective1,Objective2,Objective3
25,1631.6474570319037,2393.3372780708273
25,1631.8201893959606,2364.835405434817
54,1588.7665644622564,4478.798196091236
51,1591.3040004742631,4520.388079496355
47,1592.8919852529127,3669.8888373772825
52,1588.9555420414033,4434.367028542156
37,1603.4950047334985,3013.423412439677
25,1628.6090167624502,2397.698620275241
43,1597.45419550598,3295.0766618502194
44,1594.20272721955,3600.5093937837705
26,1620.4141042004796,2393.377143712222
27,1616.3160195341877,2484.8749239767967
34,1605.2885252399165,2786.4515017879953
36,1604.997121805841,2926.492125265179
50,1591.5400650517925,4498.320862930838
40,1600.4792252496534,3118.441099767731
33,1606.3351650581649,2735.2265078885316
40,1599.8718633295887,3240.088317166286
28,1614.700281891718,2891.8762771446786
26,1618.7090864725735,2441.4664976075114
31,1609.4358752546732,2612.338080844617
30,1612.1055574426964,2669.376334013992
31,1612.0558376199886,2575.4643314896143
29,1614.5560301218477,2665.2012548783387
45,1594.0380950966146,3622.001716860441
41,1599.3163458104434,3169.6660936671938
46,1593.0582016930528,3664.1719747783764
42,1597.7303219859539,3273.584338773549
52,1588.9555420414033,4434.367028542156
53,1588.7909099184678,4455.859351618826
41,1598.5358786238355,3267.5402897770837
32,1608.1889516414667,2660.726038791646
32,1608.1889516414667,2660.726038791646
