Objective1,Objective2,Objective3
25,1489.668352255466,2403.8546427304364
49,1448.7032316868463,4387.304334356064
46,1449.3419251442613,5182.55985815455
49,1449.214904894603,4386.379407787895
43,1450.814923458893,3818.4520856224767
46,1450.6535521040148,4781.3042140825055
33,1466.8616705253728,2885.070366040372
27,1481.119392402683,2558.5284225537403
39,1456.334339114297,4110.282425753402
31,1471.4333451885805,2807.963928598726
42,1458.3969922038086,3609.7788204375574
28,1475.5333828083244,2614.5313511124964
46,1449.412172684781,5170.256728597346
48,1449.594136732384,4356.830526356177
31,1475.2204453020483,2712.4048173550823
29,1475.3829211079703,3509.919098744407
40,1461.1223454281262,3548.324387485212
36,1464.0965263617823,3045.858365654397
26,1484.5819642019617,2440.09572600188
25,1489.668352255466,2403.8546427304364
35,1462.9480188446355,3254.5795354125003
38,1456.7882983729282,3979.6079024217497
40,1463.6408016326918,3165.610780617354
26,1484.5819642019617,2440.09572600188
35,1462.9480188446355,3254.5795354125003
38,1456.7882983729282,3979.6079024217497
35,1464.9753994932096,2975.258679057937
