Objective1,Objective2,Objective3
25,1768.0836092215382,2319.199032710862
43,1730.7951697880956,3830.051201840127
43,1732.3891726828397,3130.288297568531
42,1732.029093815114,3686.1740030417586
26,1757.3831184036246,2444.57559914002
30,1747.9468817002717,2498.9700753273332
25,1761.4380792448958,2497.7751068451316
32,1744.5270925595958,2623.86674415017
25,1765.9734508472757,2360.1931226911324
40,1736.1003949326303,2926.877724837554
33,1742.7414115029703,2861.3351344607718
39,1737.6583330402248,2819.485740746656
31,1745.620286258455,2599.899328568517
41,1734.1486321448467,3019.557618741045
34,1741.6679719758988,2888.444309151557
27,1754.994442376029,2562.683747021728
38,1738.5022746073387,2799.485740746656
37,1740.165459653465,2758.363108258879
29,1752.1666233730289,2602.5879450332795
35,1740.7786749551165,2946.7295951224946
36,1740.9540492483115,2729.416589506495
42,1733.9501018328485,3056.8425740862554
36,1739.352888882265,2994.848079576206
42,1732.5943134734287,3107.349453096121
43,1731.596103951901,3711.4701612318104
27,1753.898672322195,2590.8920520636157
29,1752.2857556633212,2587.031502939256
28,1753.400538909738,2589.0321250775683
28,1753.4213939791355,2573.475682983544
