Objective1,Objective2,Objective3
40,718.6532466578783,2764.1636150023264
27,747.0080954920169,1888.8831997509678
25,787.689030584508,2021.2242269445755
26,747.758047719157,1896.6732095956925
25,774.8261590122261,2379.849724907873
28,741.3730655677184,1932.8313893505497
38,720.8818162913351,2663.9394423543235
30,738.4136746858062,1972.6599555777843
34,730.9303798856115,2145.348654927753
37,722.2871258913939,2522.546501407921
39,719.7439768000231,2729.601754350615
25,780.4904888636456,2325.827037173127
32,735.0684959456751,2094.424061857531
35,725.7548371739277,2447.8284310627214
32,736.5325568023183,2061.1689880616973
37,726.6911055787226,2263.123854311932
35,729.5380017653861,2228.6598870510397
36,723.8820298924111,2477.2255658310632
31,736.5197440723443,2064.9244031791914
25,787.689030584508,2021.2242269445755
25,778.453031178609,2342.352369232143
36,728.3124796337047,2234.8803380852355
34,728.5488427519158,2371.6707000040824
25,780.4904888636456,2325.827037173127
25,787.689030584508,2021.2242269445755
25,787.689030584508,2021.2242269445755
