Objective1,Objective2,Objective3
25,414.85147278062453,2570.8991043414817
26,401.02928700507044,2533.1039420322213
38,337.2572624381575,3156.2677194774983
28,374.595663138136,2625.2948403207215
29,369.6683633665895,2696.2074177044965
36,340.5644584534844,3111.864979550074
31,361.9011811856279,2732.3170062173003
32,357.91385422472007,2863.6605991604742
25,413.68059152217097,2599.3969408095377
33,352.7857096448946,2883.608944006637
35,350.07173254521103,2969.533899481537
37,338.2113341184095,3153.5622881295976
26,394.93858404513395,2553.2999203793734
32,359.32967229106185,2756.4591418410314
34,350.3188116703981,2909.143374335779
27,384.1310409887713,2597.824728420409
35,348.69780142852426,3033.1419867399904
34,349.6556051867015,3069.0189078486915
26,390.936534193133,2588.6358149486623
35,345.62051340855305,3088.5825626009437
32,355.4816200759636,2864.8686235176606
30,365.4586964261536,2701.9582581167374
30,365.4586964261536,2701.9582581167374
27,384.1310409887713,2597.824728420409
27,384.1310409887713,2597.824728420409
35,345.62051340855305,3088.5825626009437
