Objective1,Objective2,Objective3
24,532.2120550117747,3816.3891833179555
25,536.3051306969088,3724.6081513455033
27,522.0033154821531,3722.1903280074953
27,512.7456388681037,3757.074773173969
27,506.7564168730917,3839.552111434325
26,513.2820688229979,3771.37024569307
26,507.2928468279859,3853.8475839534267
26,526.0063810164696,3723.641860547267
27,522.0033154821531,3722.1903280074953
25,508.2535778688674,3904.9428665429946
26,512.3565795951167,3777.5309227170883
27,522.0033154821531,3722.1903280074953
25,508.8528305807074,3859.342509301128
27,513.2255281998936,3732.517837510173
26,506.7745095551449,3870.458705714884
26,514.0143004365641,3755.6913241202305
25,531.1643295223254,3738.5254443749154
27,522.0033154821531,3722.1903280074953
26,507.39733182270277,3806.098588088414
25,508.3421576867828,3865.515844515211
26,515.2129768192293,3749.3927187079926
25,529.7792915157787,3753.9410665220325
26,526.4862703482596,3699.084924883471
27,506.7564168730917,3839.552111434325
27,523.2019918648181,3715.8917225952573
25,532.8406406869194,3732.9176007901133
25,523.063492073365,3805.8358528158305
26,510.80863711060294,3786.1995794718705
24,531.8091355596,3823.9628902592913
26,520.3773311274415,3743.2909633120767
25,523.3057099350165,3796.057442965548
27,509.79231782391884,3796.4610426165646
26,513.6668008582305,3761.969782645095
24,540.3783236392966,3771.472412774124
24,535.2033468528305,3793.9576011912427
24,538.2868401392226,3784.110312732465
25,525.1740100958946,3763.7215954377425
25,533.6892721177402,3729.0896096969996
