Objective1,Objective2,Objective3
27,507.91735822008405,4223.964197274451
30,500.25017907541627,4264.763616930977
26,518.2820720479618,4063.5840393600474
26,513.1721245624394,4077.507926956216
30,501.77609752773753,4206.534183031763
30,501.4062028809209,4212.895167001418
27,508.0369740993073,4104.917534368779
26,520.719101708783,3919.6903598728363
28,505.2122021054316,4188.7748704655705
30,504.1746065129854,4196.121704996294
26,520.719101708783,3919.6903598728363
26,520.1867557676578,3938.2899749981893
25,529.4540907559792,3923.3187545807264
30,503.3078910564268,4206.507163184061
29,501.5077721256724,4219.26815958768
28,504.4999214019785,4225.968552850648
26,521.4417361196873,3907.8945175892327
30,501.4062028809209,4212.895167001418
26,518.3863842638406,3957.75746204996
26,522.7636548310636,3886.9787165881858
30,503.67778570324344,4200.146179214406
25,532.948349242264,3863.1791496642054
25,530.0754487186813,3875.666431372918
