Objective1,Objective2,Objective3
25,483.99760250315757,3713.1056175181434
25,483.99760250315757,3713.1056175181434
27,458.81697513539694,4055.7499953819647
27,468.02398848035097,3757.4583329819234
25,471.44216171526045,3734.6627570628334
24,498.7444978679823,3693.5804212978824
25,483.0471167288856,3726.295803731059
26,460.2632495862065,3874.830227696282
27,458.88457215987654,4037.0679703758874
24,485.76597270415857,3755.893832602934
24,491.02013225727484,3721.284298366371
24,508.24388850117566,3655.9542471476047
25,484.64667452065953,3696.3328645731535
24,498.85894365543066,3686.1926528971953
25,495.0210949318878,3663.7646283460176
25,484.5405701387049,3710.8864127508896
24,509.76875752571647,3637.1101800511187
25,495.0210949318878,3663.7646283460176
27,468.92574788319314,3753.5492947803195
25,487.41195208803447,3674.8883253721115
25,485.49636513486666,3691.6610783171013
25,490.8200149822539,3667.035004397531
24,501.48429332680763,3677.2156025897766
25,484.5405701387049,3710.8864127508896
24,509.76875752571647,3637.1101800511187
24,508.7565315459944,3655.9542471476043
27,459.9577347242809,3904.320617790633
