Objective1,Objective2,Objective3
44,1067.2975615912758,3834.294086535407
26,1153.2311419294726,2496.4694132180357
25,1107.7074251554575,2712.6612763966987
25,1114.3945719660155,2648.6007396283253
30,1090.8845823616455,2694.059723544815
40,1072.2147057437016,3657.752017879756
38,1078.33008476351,3243.2300654063483
27,1098.725464269726,2724.2035566959116
41,1075.9687166772728,3130.2086595992714
36,1078.087559721305,3501.6066124127856
26,1101.5310407098445,3431.2807855066
34,1082.305270991882,2744.931425559801
39,1077.0929805073474,2992.453071226245
42,1069.9600220155342,3760.292745961343
43,1069.7281269243977,3822.650954159521
37,1081.243790152589,2872.3840057972575
32,1083.1958964002752,2935.96312987142
31,1085.5447754020229,2916.4881488193155
31,1087.9216643817474,2703.972860733096
33,1080.018251927902,2945.638958746401
37,1081.0722612813208,2881.564085394145
26,1102.0745198216707,2717.5838502935244
33,1082.5958489452469,2942.613148813065
26,1103.202799735125,2716.0102588594373
33,1084.2608235268833,2738.5334972810297
