Objective1,Objective2,Objective3
27,485.29297764784434,3903.7781032431726
26,494.4512830572657,3891.574046556415
27,480.1076316598287,3933.7663273941275
26,486.83594196272446,3923.7170067710695
26,497.4406491520659,3883.4594838289213
25,494.4771501551863,3888.097421928451
26,483.2140546510688,3933.5785867433187
26,492.0212879507401,3893.728782620114
26,506.56006164421893,3830.9859601246944
26,505.3641693083348,3842.1015150291278
27,474.2188751855527,3955.2636931663715
26,499.9646524574568,3881.7075992160258
27,479.45424479783253,3949.9506682087126
27,486.96549520203024,3903.778103243172
27,486.96549520203024,3903.778103243172
27,473.5654883235565,3971.4480339809566
26,479.40931389817234,3965.1556517805975
25,492.9222235152568,3913.264586031998
26,480.29379862645226,3961.3987133578985
25,492.9222235152568,3913.264586031998
25,509.55663772076815,3868.0550718756904
25,491.3728636024229,3979.5917759822732
27,486.96549520203024,3903.778103243172
27,485.29297764784434,3903.7781032431726
26,480.94718548844844,3945.2143725433134
27,486.96549520203024,3903.778103243172
26,484.9519106072544,3925.3394380687123
24,542.5003122894491,4477.914754719101
26,479.4051288592701,4008.8676069722774
25,490.3023128766051,4100.726171014877
24,545.2097890675852,4457.255985735436
25,504.6895878780466,3871.255496032442
24,547.30454396957,4409.96743270112
24,542.5782420600643,4464.039059523528
26,491.1368032224602,3897.4857210428136
27,486.96549520203024,3903.778103243172
25,507.61617820561975,3868.055071875691
25,490.29812783770285,4144.438126206556
24,547.7334702924649,4393.555435062243
24,543.4782509102305,4463.977414868303
27,485.29297764784434,3903.7781032431726
25,509.55663772076815,3868.0550718756904
26,504.05329705554476,3846.408625440319
