Objective1,Objective2,Objective3
25,420.8147687577394,2639.428871249833
25,426.4354648894083,2602.0997205947833
38,339.5342565131326,2963.4679696295666
27,395.771326869117,2523.1002154227617
34,360.2375373830307,2797.989375341706
33,360.8584663385212,2728.731718860541
28,386.4907474280131,2558.7868435963146
35,355.5552703321734,2842.785208585323
26,402.77157075543647,2525.3237137349997
32,363.11796099608307,2683.0008663193667
36,345.0628190520993,2936.8626820906898
31,367.4987659925589,2678.384299294287
36,350.55113963376886,2888.067977006002
37,340.38039964531504,2960.7625382816664
27,395.0452939638354,2590.174886807877
29,379.79657424587907,2606.763615565881
35,352.54397664396197,2903.8935155718486
26,402.110590073436,2568.1554564915205
30,371.4132233301644,2659.2019157094715
27,395.72853753543694,2547.3431440513564
29,375.9665671322806,2628.8189067790527
29,375.39061758670164,2634.113406900931
30,374.48608116222704,2635.5542088860757
30,374.32237067921045,2656.415448268705
30,374.48608116222704,2635.5542088860757
