Objective1,Objective2,Objective3
25,473.3251291073813,3741.5116026122632
25,475.3366177921766,3695.1243447355478
25,460.1586256287101,3867.111923691093
25,458.26499558471875,3868.7193595902077
25,464.4617772657872,3862.956202126749
25,472.595884319776,3767.5826225286364
25,475.0195852974235,3703.8219300775395
24,494.53245644195607,3807.313609558068
24,497.29613750806163,3807.313609558067
24,490.08722180247946,3807.3136095580685
24,488.42583905301507,3873.3869779560564
24,494.95825528573255,3807.3136095580676
24,509.8725232492359,3806.8106138973235
25,474.16826595826655,3718.3892007270315
24,500.2383644159393,3807.3136095580658
24,486.7845955214162,3880.9499231479517
24,509.8725232492359,3806.8106138973235
24,504.97193683419545,3806.810613897324
