Objective1,Objective2,Objective3
25,457.731706309091,3558.3188295043306
26,457.4434025397631,3650.0079737643287
25,458.3131522229213,3554.1580573934343
24,464.1975245744157,3530.1978828742826
24,464.1975245744157,3530.1978828742826
24,464.1975245744157,3530.1978828742826
24,464.19752457441575,3530.1978828742817
24,464.19752457441575,3530.1978828742817
24,464.1975245744158,3530.197882874281
24,505.1568574216493,3526.7913939350624
24,463.180278518458,3544.9844277200136
24,464.1975245744157,3530.1978828742826
24,505.1568574216493,3526.7913939350624
24,467.10782115839686,3526.791393935064
24,479.8361620756077,3526.791393935063
