Objective1,Objective2,Objective3
26,512.1828178260448,3845.2121412899337
27,502.1373655268268,3944.6929720949274
26,508.44188764192853,3856.5002781774624
26,518.8436061127741,3833.5800085715337
26,512.1828178260449,3845.2121412899332
25,520.6867326256131,3844.1888069370807
26,517.7639059305704,3835.720011518414
25,526.0042520337472,3830.4141567557244
25,518.1167304459728,3857.568651113452
27,498.9296438082989,4045.011181190024
25,521.4752724393679,3832.0945161401364
25,518.8108882223238,3847.4227610401776
25,515.0114409037717,3867.2075404807842
25,531.7005558639052,3818.782024037325
25,520.6867326256131,3844.1888069370807
25,514.7976181022672,3899.403263517151
25,518.1167304459728,3857.568651113452
26,516.8032951861973,3841.254812977075
27,501.9812297259787,3960.9019360451202
26,500.87755401091374,3975.1746479893623
26,502.57817326845327,3971.5613155073747
25,517.988446261142,3858.5000243159816
25,511.6316069406006,4028.9113475229706
25,530.4260380611257,3829.918751888322
24,569.5869657894592,4380.705349934056
25,514.7976181022672,3899.403263517151
26,519.4645251881101,3832.1066790364266
25,512.7611726970061,3948.8537577350257
25,517.8443506771739,3861.6003950676572
26,503.3752521727522,3880.8188280387794
26,513.8834370835843,3841.5988088079457
26,513.8834370835845,3841.5988088079453
24,570.0750269427734,4310.627597372624
