Objective1,Objective2,Objective3
25,1124.0524849988708,2818.7802041078817
34,1082.5160770973482,2611.0478548103065
25,1144.8773879182431,2675.508473677983
26,1106.2978176521385,2293.4310539084818
25,1119.0749883835217,3369.4592839157353
25,1121.0247318627144,3369.0958298958762
32,1084.234009247897,2555.004287643965
25,1136.0259680733136,2722.5279395489792
28,1091.4190024925886,2347.8241471457045
30,1084.8060801621778,2452.7078063742147
27,1094.7924805206205,2313.9104273506723
27,1100.0748085974476,2303.217816456209
26,1099.4751574309876,2323.7534449661052
25,1119.0749883835217,3369.4592839157353
29,1086.9061070571897,2416.0398959244635
34,1082.5160770973482,2611.0478548103065
33,1082.62447473217,2590.722787161776
29,1086.9061070571897,2416.0398959244635
33,1082.62447473217,2590.722787161776
30,1084.8060801621778,2452.7078063742147
29,1089.8335773027225,2385.16355506909
30,1084.791869817691,2455.448956523029
29,1087.9019284695719,2405.6559501575784
33,1082.62447473217,2590.722787161776
33,1082.62447473217,2590.722787161776
