Objective1,Objective2,Objective3
25,446.3880756354862,2747.4130794832963
36,363.11780668497056,3118.812348328789
26,424.51145010708103,2558.162976757359
25,452.8279228846906,2656.455861034583
27,408.1564116789926,2600.5853130243113
33,372.8573602596867,2835.9750816620067
26,424.51145010708103,2558.162976757359
31,381.3355770118378,2733.826740421722
29,395.0968158116476,2752.288793262528
35,363.77624420383006,3089.626922859784
28,400.67386888648014,2740.1902936580786
34,370.6383507244916,2881.5777063805076
26,416.5423306521309,2585.016121958841
30,386.7359063389921,2715.3074293909253
34,368.626226035827,3021.322379111949
32,377.8504727047754,2787.0490218689656
32,375.0174506383374,2793.425680242306
35,366.33530943942907,2909.537105208273
34,368.626226035827,3021.322379111949
30,386.7359063389921,2715.3074293909253
29,402.2801149945859,2738.4990179507677
25,452.8279228846906,2656.455861034583
35,366.3353094394291,2909.5371052082724
26,424.51145010708103,2558.162976757359
25,452.8279228846906,2656.455861034583
26,424.51145010708103,2558.162976757359
30,386.7359063389921,2715.3074293909253
25,452.8279228846906,2656.455861034583
