Objective1,Objective2,Objective3
26,502.36251375006515,3880.7636073420213
26,507.90513754132877,3860.1992470595856
25,514.2568956635125,3852.5806864041497
25,508.46183174730623,3918.8537758700018
25,519.6321911554625,3819.9268903201137
25,521.2193320150992,3794.4111855229976
26,506.63124706645004,3867.210604043595
26,513.9133775380637,3845.3605942384556
25,518.5256289798974,3839.0276831057226
25,521.2618591349128,3747.2850168306595
25,520.9352473665645,3808.340756632244
26,501.57422739845924,3918.354413243201
25,521.2618591349128,3747.2850168306595
25,520.9352473665645,3808.340756632244
24,529.5006398562533,3764.7563840948897
25,508.92003061622023,3879.4067842254676
24,523.8382923480875,3780.2871767165475
24,533.1764677584825,3758.919456601703
25,519.6321911554625,3819.9268903201137
26,507.90513754132877,3860.1992470595856
24,532.2747138586551,3759.781241759831
24,533.6630972176532,3708.172834121978
