Objective1,Objective2,Objective3
26,499.16157336493984,4117.049549095085
31,478.171596917995,4446.665027173617
29,485.63890955761605,4241.324330672531
26,494.58032920770637,4237.087454998097
30,485.5149288798621,4201.038861865005
28,487.1735736245686,4220.763224415409
28,482.6216711218484,4287.458326063698
26,496.7419699018899,4190.700621225526
27,487.58765253903,4271.032022314411
31,478.171596917995,4446.665027173617
25,504.09452416829646,4252.991766202859
31,479.4748964211643,4417.191138241117
29,480.0749603958766,4294.025786429001
28,486.885934790458,4230.780471937006
28,486.8995747152467,4228.252235571666
27,489.06758936020776,4256.731807408374
31,478.171596917995,4446.665027173617
27,489.5253496406178,4056.244455389788
26,496.7029446457103,4191.634399343208
28,485.1798901260606,4282.539082071867
28,486.8995747152467,4228.252235571666
29,486.60853701604395,4165.971178247476
26,496.8648649038044,4182.151750260033
29,481.638538139757,4268.504273108273
25,502.1152788013675,4367.018916519552
30,478.1464994921778,4471.272020964048
25,504.2564444263905,4243.509117119685
28,487.6126091986079,4177.000560372095
29,481.90623378294447,4256.967027113369
30,479.5334250075145,4414.390195136974
25,517.747630763308,4173.010585687412
26,496.75560982667855,4188.172384860186
25,502.1242072512622,4363.692206754262
30,479.60697670160647,4367.567530989276
25,504.0554989121169,4253.925544320541
30,479.5334250075145,4414.390195136974
28,482.6216711218484,4287.458326063698
28,487.2362674889741,4205.971515911128
29,479.6730027708055,4299.896036474763
29,485.02495207866417,4244.056963980827
26,492.9921132446235,4357.848567308306
24,551.1978279702038,4621.978198515255
25,504.2174191702109,4244.442895237366
30,484.81812615200676,4233.148400588739
