Objective1,Objective2,Objective3
34,354.51664283175023,3030.3161795842652
25,411.89379939833043,2523.425225634766
27,392.5261264261508,2495.979625222444
32,364.0707549861538,2750.052106110489
30,371.30290165767116,2606.9663667003224
32,363.64126543886283,2919.55067161569
31,368.94804379656244,2719.3485468337226
29,379.045034007022,2616.092826843655
26,400.85498238412265,2554.915645328778
33,360.55418842466537,2883.1318426289126
28,385.71690231246293,2544.010259281231
27,392.23008440112227,2521.893787093757
31,368.24690590928554,2719.350528137188
29,379.64954411138854,2587.531163188752
34,360.2557257861222,2885.915927686613
34,356.8353550032449,2994.9049478701827
33,357.2099663105615,3008.55840420932
26,407.8666221008344,2496.9737486179074
26,401.45172946279524,2503.872834130589
28,384.5414443398512,2581.6420366925386
33,357.2099663105615,3008.55840420932
28,385.3672417971959,2548.1692947087317
29,379.1745581491093,2611.549084543276
26,407.8666221008344,2496.9737486179074
26,407.8666221008344,2496.9737486179074
