Objective1,Objective2,Objective3
25,474.4414204717108,3850.9007341348474
26,467.57921301633786,3900.303012085619
25,474.4414204717108,3850.9007341348474
24,496.3790479875546,3832.7994051730566
25,476.2047285453898,3687.6604800138916
24,501.122468828979,3790.551715516398
24,506.80091215192954,3785.8240039770662
24,506.3982691117709,3788.06669633608
24,506.80091215192954,3785.8240039770662
24,497.0414470222611,3832.626888790991
24,496.3790479875546,3832.7994051730566
26,468.4487854986956,3779.200554010476
24,484.8938535467072,3934.7738355880383
24,498.11924795719506,3803.502324482892
24,498.78164699190165,3803.3298081008265
26,469.7111871144008,3768.502382194245
24,494.81916165394455,3863.4182934998057
26,467.57921301633786,3900.303012085619
26,470.687377398168,3738.996739690553
25,476.86712758009645,3687.487963631826
26,465.56663673119493,3938.8333451168382
26,462.77621665907765,4104.063302382175
24,495.8775253345996,3847.7578354040825
24,500.42744726295126,3801.210428662759
25,470.43382605899114,3870.6954268384416
25,475.1268311865178,3795.950696978605
26,469.9341841197978,3762.446293515195
26,470.44226654851036,3754.0853308165633
25,470.43382605899114,3870.6954268384416
24,486.8854454821883,3874.4248367836963
26,468.9639799625733,3778.128098618541
26,470.95557189805453,3717.7790998141995
