Objective1,Objective2,Objective3
36,573.2190105569657,2206.163192011153
26,601.8683648972816,1802.9652872872134
25,617.086733553028,1910.3371535417807
28,596.1179426430231,1942.1116703612747
30,588.3209022180015,2032.4368779496301
31,582.7028934999763,2074.190196945505
27,600.0060844022923,1981.8518638158866
27,600.0060844022923,1981.8518638158866
30,584.083222541351,2032.738412522153
33,580.0449893657268,2127.396487319537
34,577.6800641938186,2168.8600669080893
33,578.839935837554,2149.016815858245
34,576.5733218716343,2180.676872228816
32,582.3558254886075,2105.735799972366
36,573.2190105569657,2206.163192011153
35,575.302478333059,2182.4289193368345
35,575.0119476775888,2193.8844385260727
32,582.3558254886075,2105.735799972366
32,581.5603898725086,2111.9207270658344
30,588.3209022180015,2032.4368779496301
30,588.3209022180015,2032.4368779496301
33,579.6250370438341,2147.1098278248624
35,575.0119476775888,2193.8844385260727
35,575.302478333059,2182.4289193368345
30,588.3209022180015,2032.4368779496301
30,588.3209022180015,2032.4368779496301
30,588.3209022180015,2032.4368779496301
30,588.3209022180015,2032.4368779496301
