Objective1,Objective2,Objective3
25,675.2576674956055,2049.3949120743077
40,584.6909064116821,2396.6761970060675
40,578.9698735697023,2683.6827107222493
26,635.0826902576279,1779.6148666477347
26,622.4265884320359,1846.7790122044062
34,594.8316711822719,2090.4607814508176
28,614.4670213611914,2021.3433890951974
25,660.3356365752004,2551.1832517707703
32,601.9453894208962,2006.8653541588242
25,663.8683480171904,2497.6624661712904
35,592.7120540066514,2130.7971583474873
29,622.2664732358018,1934.267146044388
39,579.5554997635079,2669.6060839603724
31,604.378565762725,1983.9497947550683
37,585.3715191250756,2485.705514515219
31,604.3785657627249,1983.9497947550685
38,582.8346693266847,2647.621830767533
40,585.4645399395715,2394.5893107123547
29,622.2664732358018,1934.267146044388
37,592.5474584028042,2209.1040478653513
38,584.0333389526697,2551.2127909239216
37,588.0801645372114,2327.47151086596
29,610.5195371409393,2051.0599409865654
37,590.1677112012957,2254.810473389289
36,589.4609485978324,2294.3029151528526
36,589.506156951529,2290.172800573929
37,584.8404991699599,2614.5376098969027
37,590.1430099613062,2254.8117885725187
