Objective1,Objective2,Objective3
25,763.2486074876778,2512.7817056099757
25,764.265712904599,2510.5753596126106
37,695.4445508640842,2723.4198000255515
26,744.2244679803393,2350.2859531316744
30,718.2969658345579,2490.755606953178
26,737.86198501554,2403.1150880402624
25,748.490971403509,2609.9172520014044
36,696.0926179534459,2677.519845007596
28,723.4255913871558,2385.13009651893
34,701.5635324990093,2585.5587470753776
29,723.1870370601225,2590.710379541773
32,711.5268955662652,2525.617663820748
27,731.2307838425397,2366.281229059868
33,709.1878287608611,2545.406318715606
33,709.1348222753726,2621.31133089292
27,730.2913463158034,2394.805291415567
35,696.9495864854903,2649.7623957534624
31,713.9692710940628,2500.6960941208877
26,743.8353784914548,2357.5751447750163
34,701.0227632572175,2645.3457935608953
35,699.9032204457587,2610.383479828174
31,713.3616829071702,2531.449317561271
26,744.2244679803393,2350.2859531316744
33,709.1348222753726,2621.31133089292
26,743.8353784914548,2357.5751447750163
