Objective1,Objective2,Objective3
29,474.6724183840476,4199.034375067942
27,482.7771359550977,3927.7853096521335
28,476.47963653516837,4112.828055562458
31,467.7986841440321,4508.381030078439
25,496.84184872213206,3898.1736839980204
31,470.66220527487246,4454.567432253812
31,469.661283371585,4454.656697011334
29,472.8543411336901,4296.379878992114
26,487.0628304245431,3852.5191937767877
26,491.09591816063056,3842.7587882965627
26,483.16511039345227,3878.1028388909886
32,466.1845164481223,4514.440272992804
25,510.8695937771586,3810.171600001082
25,508.2791231168305,3811.8740621445954
31,471.76595990764747,4454.567432253811
24,514.9609031455745,3857.216842007586
26,491.6978293910046,3836.318614191686
24,514.9609031455745,3857.216842007586
25,510.8695937771586,3810.171600001082
26,485.1209331941152,3873.1520835986057
25,496.84184872213206,3898.1736839980204
24,524.8010122224628,3854.9988809951356
26,486.2711199185715,3866.365073360688
24,524.8010122224628,3854.9988809951356
27,481.21035555124445,3942.683581012599
25,501.123910986129,3819.6522817325117
27,480.94073549583726,4019.6972871884823
26,490.1310489871513,3851.2168855521513
25,496.540610138585,3922.30045350923
27,481.4597149290856,3936.872344235556
25,497.23003158809234,3898.067071119003
26,493.62851198783693,3824.678839318165
26,490.1310489871513,3851.2168855521513
24,525.3071505368138,3845.6487532169526
25,497.42595692301927,3884.93182368959
