Objective1,Objective2,Objective3
25,511.92189240906475,3819.710222963081
26,505.5162323026197,3960.851755908598
26,505.5162323026197,3960.851755908598
26,504.37880398280885,3990.6595676260017
26,504.37880398280885,3990.6595676260017
24,522.4120717878603,3808.7044029220033
26,507.9898732134158,3920.3854400260125
25,526.5832846191462,3686.5042560798743
26,507.6924052517755,3921.3859113289955
24,524.2951567427876,3802.1610789647007
26,505.60607737774814,3944.2650507862522
25,523.4663488211247,3725.4256552924753
26,505.200470501139,3965.5097516411292
26,505.60607737774814,3944.2650507862522
25,523.6144793282548,3711.322515063815
25,522.110301792905,3742.203415636094
26,515.2011710270401,3813.0098219067763
24,524.6818353879571,3785.549814364736
25,522.163800107946,3726.3675076989516
25,525.629423188474,3697.2936776624756
27,500.52907874930594,4074.2436407209607
24,530.091274988909,3785.5498143647355
25,521.5252113445492,3813.293114083773
25,508.1549683206163,3836.321487563045
26,504.0079362739667,4068.4825970896386
