Objective1,Objective2,Objective3
25,493.9119287502885,3764.5426978859177
27,479.57467730055623,3850.039723469902
25,480.3200522952935,3839.1163142080986
26,472.72622057669145,3975.0672549062547
25,474.1158703773443,3880.7806910230856
26,481.88411285403504,3799.1786331433154
26,472.72622057669145,3975.0672549062547
25,474.1158703773443,3880.7806910230856
25,478.22430324204896,3857.46673278183
24,496.8832449935176,3717.6160008808497
26,472.72622057669145,3975.0672549062547
26,481.8621960909441,3799.178633143316
24,508.28684634213596,3717.6160008808492
25,482.6637660362659,3818.717318411122
26,481.88411285403504,3799.1786331433154
25,480.3200522952935,3839.1163142080986
26,480.8064391265019,3806.998863455866
24,483.70611168041927,3790.0196157790015
24,485.3089670787561,3785.555548085221
25,480.3200522952935,3839.1163142080986
24,484.4594161139769,3787.654718118185
25,482.2839287067356,3820.2332472058447
24,490.91907608512867,3783.333067797672
24,495.4549206585395,3717.6160008808515
26,477.4188575688858,3867.0215936593354
24,490.06952512034934,3785.432237830636
26,472.2984777365803,3993.4488374199104
