Objective1,Objective2,Objective3
29,474.3462868489446,4252.994410435192
31,466.84418406802325,4385.052823576052
31,466.44303197740396,4419.606641069178
30,468.2216096277287,4403.535184279316
30,471.3296249168838,4216.523537340054
30,477.32382986617955,4208.299250248003
25,513.6250041390228,4017.706323610547
29,474.2500334722399,4254.948924045737
30,468.5448335823807,4354.620226278044
25,513.7969894366349,3992.3917245435373
31,466.84418406802325,4385.052823576052
28,478.60974097522455,4220.784472755145
29,470.2908310184261,4319.536669903682
28,478.8152291861197,4217.6788996410305
27,481.5668512776383,4064.539732868997
25,513.7969894366349,3992.3917245435373
27,483.87192329983196,4017.702054584228
28,478.0281801273862,4224.070620766701
25,506.13888846069636,4053.4510928965533
28,475.26874890571503,4240.228804834539
27,481.80802947312833,4061.434159754883
27,484.113101495322,4014.5964814701138
26,495.99242506068873,3916.543898158143
27,484.113101495322,4014.5964814701138
29,474.1446168613778,4318.191522876627
25,510.12921134686394,4027.942697952429
27,489.46812469149586,4005.2578444898413
31,466.44303197740396,4419.606641069178
28,479.27970850145033,3951.8530994690805
30,469.39520074478344,4321.224082552857
31,466.44303197740396,4419.606641069178
29,473.7125725675586,4318.492606433201
31,466.84418406802325,4385.052823576052
29,475.9915861708923,4216.534429549444
30,470.1901329043284,4318.160245392296
29,474.1446168613778,4318.191522876627
28,478.73499688944315,4219.958535068347
26,489.508507756718,3937.9511374815834
31,466.84418406802325,4385.052823576052
27,482.0742226999567,4061.354413943751
31,467.0643109147635,4385.052823576051
27,484.37929472215035,4014.516735658982
31,465.2424783620854,4427.161190912102
