Objective1,Objective2,Objective3
39,332.65787060709965,3134.2942602777252
25,420.46086573787085,2744.2652869358762
28,386.4279762468649,2597.948320786434
33,351.69795425440213,2833.2407046459643
35,347.8587964784451,2972.745792572084
31,361.24407607541747,2765.027347562173
26,399.05716355075253,2654.4388313692807
38,334.3341651890472,3111.696818413791
37,336.1578745415212,3061.864824557269
25,409.2254298344123,2805.708572730451
36,347.2066490249002,2895.716447486804
27,394.33720891972985,2618.782467388169
36,344.12998856611193,3017.2884447687034
30,368.33053866109015,2723.145039462041
37,339.3466415132116,3014.0626816059676
27,388.7122338301414,2659.692861700845
30,371.1821319760368,2719.3044482182017
29,373.5621237621048,2692.054571624954
25,412.6317394711235,2777.7649288428056
29,373.87658452739714,2675.961468221217
32,354.73537752695734,2791.1731860786936
28,382.4186225948792,2652.022450149194
32,354.73537752695734,2791.1731860786936
28,379.8723162273454,2677.1482028894343
36,347.0697554312461,2981.093515087126
29,383.06978293437885,2637.9928903237596
28,379.8723162273454,2677.1482028894343
36,347.0697554312461,2981.093515087126
36,347.0697554312461,2981.093515087126
