Objective1,Objective2,Objective3
26,1096.3122774101473,2368.2228624480235
25,1182.1401816065022,2761.9530044734115
49,1059.6436419798817,3964.231333731656
25,1172.1497100771069,2805.38492682076
25,1127.5009388125075,2809.413932864516
45,1060.3756479051233,3877.3061721332083
44,1061.8809308169734,3420.2241352368874
25,1125.93872481944,2918.137374373083
39,1064.6145532880603,2865.128308962289
33,1076.29848997651,2679.428519375782
35,1069.662401308629,2865.9673715965355
32,1076.8666193328036,2499.471603091147
43,1061.6251032336384,3609.8931944661285
47,1059.663419951221,3923.7792659396364
42,1062.1823194425401,3085.1282746846873
44,1060.6898754298343,3635.4210248778695
29,1085.82330275883,2463.8851416746334
34,1072.33807690256,3197.4803037454653
28,1090.3699583999341,2458.0025758861157
27,1094.277503330992,2395.7429161308755
41,1062.9824074220842,3123.792656281251
40,1063.332627611068,2895.393800863132
31,1080.181273132559,2497.8061411778117
34,1072.4198353100367,3186.9707187572567
25,1125.93872481944,2918.137374373083
31,1081.942867571769,2492.469957379806
25,1180.7656874623835,2780.995614727311
35,1070.2888891018413,2824.666738759544
25,1126.8821118830713,2812.861041207205
