Objective1,Objective2,Objective3
25,500.7477364959793,3741.002569546286
26,486.66739434290645,3716.3091252345
25,478.68134389601437,3856.5530266648966
25,488.74252048221143,3750.2039178586874
26,469.85655971765874,3952.3848697019257
26,480.82565919195514,3721.0058897018152
26,477.47281112184214,3909.2635780924156
25,503.34046264540154,3721.438645680242
26,477.80564474214117,3881.5588590093666
26,468.8021224494394,3972.243225685596
25,501.6388611736313,3723.5324426641077
26,477.2658911128416,3926.465553684657
25,488.37579976583754,3753.0005464345677
25,504.7807913042005,3705.9034022763453
