Objective1,Objective2,Objective3
25,736.887069142742,1849.6580659301837
26,734.1868355149677,1739.2285588454872
35,705.5824975781757,2240.067452872997
25,739.725330949135,1750.5079996778466
27,728.5681606459137,1880.2630579947988
28,724.2759642450268,1945.3322503316142
27,728.9275835671768,1813.4915557518589
28,722.5470351871928,1963.6705617331377
26,732.6170775333289,1946.6971636119517
33,708.3430054274858,2164.791066415405
25,737.2134863547013,1839.2364129846067
29,718.458864379817,1990.0181995469093
32,711.973262924903,2067.641681212953
32,710.4647974438595,2153.183085643563
29,718.458864379817,1990.0181995469093
33,711.5926610997037,2130.830131365854
31,714.044397085212,2036.100270720028
25,739.6667568860057,1752.754287748997
30,716.6410101220996,2002.7156120522736
31,712.7491704214132,2123.0959640451747
35,705.914630084485,2201.691617629235
31,714.3456432960234,2031.7223730494075
30,716.5671721531663,2007.0935097228946
32,710.4647974438595,2153.183085643563
34,707.444894630278,2163.284287690418
34,706.7455356490233,2201.6601229341795
30,716.2110072803981,2026.3518456724662
34,707.444894630278,2163.284287690418
34,707.444894630278,2163.284287690418
35,705.914630084485,2201.691617629235
31,714.044397085212,2036.100270720028
31,714.044397085212,2036.100270720028
