Objective1,Objective2,Objective3
25,416.3443734176241,1778.4936067189738
33,372.4878810245033,2120.892047790011
33,372.5403289629894,2079.50266889554
28,391.83273489676384,1905.4784603032956
29,386.4775107358012,1971.4661812342797
27,401.0135240743777,1831.0784464771755
28,396.79257993422306,1866.8732521242007
30,385.2499496589553,1955.4928866478922
32,375.74911706858165,2056.6802744880424
31,380.42176580433824,1989.6546715379334
27,400.24600281237065,1889.9551895061509
26,411.5065193225188,1795.8497030884678
26,409.2239434921235,1803.862622767261
32,377.4368141215873,2015.7678897958315
30,383.4928357399619,2020.7623141147972
26,407.550412024842,1866.1746126698733
25,415.60451092097566,1785.4771342249423
33,372.4878810245033,2120.892047790011
31,379.87253219394876,2036.7599152302362
31,379.87253219394876,2036.7599152302362
