Objective1,Objective2,Objective3
26,1692.3857152730036,2295.7069626736493
25,1701.766378404485,3779.1172640073905
55,1657.4072028966232,4880.058430659925
25,1702.0767885416385,2650.1577491002104
46,1663.4916656197747,3415.281514066136
43,1667.5852898609207,2973.386777732905
36,1679.338840824719,3050.0973016075322
27,1688.0769430289586,2447.5109246257052
29,1682.9652585872414,2711.30579912725
51,1657.7785703210352,4414.009093414387
32,1677.939866417396,3536.32155350048
28,1685.953728300528,2549.6898268868026
36,1670.667006299887,4020.8966435634907
34,1673.6136478336143,3741.734049472657
33,1676.368339996384,3652.6518515989264
38,1672.396967970205,2774.7844407410644
48,1659.9827271611687,4330.272725653768
41,1669.1223356225748,2899.3613957397392
40,1669.8381410521565,2848.7649531770453
50,1658.2863395231186,4347.008892014721
52,1660.9891188241836,3773.8885971049535
47,1660.9467456509244,4237.296745373364
46,1663.0259526715554,3487.8456290320846
37,1669.5851247776197,4059.80097809695
42,1671.2401283243912,2829.5451370622472
50,1661.0381927808683,3646.1139073540025
47,1660.5100285023714,4296.760043214276
37,1673.550191415995,2720.0643822058614
36,1671.0464509916721,3749.7945016479853
