Objective1,Objective2,Objective3
33,398.20792034552824,2973.8432295263474
25,446.89625110811244,2529.447702987549
26,430.55366267132365,2508.173916937468
25,433.63933752941045,2566.4247629456186
31,405.87070884854506,2828.638731929691
32,402.6485846528186,2853.243774537566
33,399.2055893422646,2884.7888716936354
28,413.5820537710738,2599.5117564820603
29,412.244389759982,2691.1562719257217
30,406.8548227194524,2765.7616838360805
27,425.83622638359736,2531.476287967464
30,409.2287793273797,2729.244265729086
28,419.7962114863162,2552.050443581297
27,417.7114811130529,2575.4641159273406
29,410.2856425004164,2725.4993495461104
25,439.5953845835794,2540.8906225799083
33,398.20792034552824,2973.8432295263474
26,423.7745344770646,2578.0620213110856
25,439.5953845835794,2540.8906225799083
25,434.0559881290714,2548.822605770388
26,423.3509106690175,2580.6483931777616
26,430.55366267132365,2508.173916937468
25,433.63933752941045,2566.4247629456186
